57.1191864077192	0.81	79.74
56.3467874862247	0.97	91.3
34.4559319556497	0.7	41.87
22.0315170514461	0.71	26.11
34.1426675035687	0.92	40.58
37.0604807473814	0.92	42.48
7.60205999132796	0.8	26.29
8.3767507096021	0.82	28.72
3.53760200210104	0.65	11.1
7.01322826573375	0.81	17.92
6.30980391997149	0.71	16.27
21.3467874862247	0.83	56.17
24.6777807052661	0.88	71.49
7.05551732784983	0.72	26.03
13.8538719643218	0.8	50.37
17.0915149811213	0.71	46.09
10.7212463990472	0.85	43.97
15.2146701649892	0.82	44.18
18.2757241303992	0.89	47.05
16.1191864077192	0.8	52.64
14.5850266520292	0.58	23.37
12.9208187539524	0.83	19.9
15.0809219076239	0.93	28.68
16.8239087409443	0.73	24.85
13.8538719643218	0.9	28.79
3.85387196432176	0.63	20.87
5.0	0.43	12.89
11.7447274948967	0.92	28.56
13.5086383061657	0.72	24.55
13.2218487496164	0.74	25.27
13.4559319556497	0.72	24.39
13.8239087409443	0.75	25.56
7.74472749489669	0.53	18.17
9.63827216398241	0.72	24.62
6.20065945054642	0.5	21.35
8.56863623584101	0.48	36.78
26.0043648054024	0.79	80.96
24.8239087409443	0.92	84.39
8.25963731050576	0.62	11.23
5.58502665202918	0.5	8.48
7.0087739243075	0.58	10.43
7.33724216831843	0.68	17.66
8.10237290870956	0.84	17.56
6.04095860767891	0.78	18.67
12.7958800173441	0.8	39.14
7.33724216831843	0.68	19.68
9.36653154442041	0.71	21.91
11.9586073148418	0.71	24.28
11.0268721464003	0.71	24.23
7.79588001734407	0.87	19.1
4.38721614328026	0.68	39.39
11.8860566476932	0.73	77.86
26.5528419686578	0.9	66.6
25.4436974992327	0.84	70.33
5.85387196432176	0.62	14.89
7.20760831050175	0.62	21.18
4.67778070526608	0.68	17.68
8.11350927482752	0.76	21.31
5.60205999132796	0.67	18.81
10.8239087409443	0.67	24.74
8.31875876262441	0.8	25.7
6.0	0.51	17.44
13.1135092748275	0.68	44.91
5.58502665202918	0.6	26.9
1.69897000433602	0.55	16.53
12.7212463990472	0.83	26.46
9.30980391997149	0.78	24.26
13.7695510786217	0.7	30.99
9.55284196865778	0.89	30.31
22.4814860601221	0.84	61.62
25.1938200260161	0.88	68.13
8.45593195564972	0.64	26.7
8.0268721464003	0.58	22.07
14.1870866433571	0.67	26.99
11.6777807052661	0.68	27.26
7.31875876262441	0.79	28.55
10.3098039199715	0.82	29.46
11.4948500216801	0.62	25.95
8.82390874094432	0.77	27.72
6.85387196432176	0.76	25.91
5.72124639904717	0.55	21.46
12.1191864077192	0.76	29.5
8.21467016498923	0.81	25.93
12.6382721639824	0.66	27.11
12.0087739243075	0.73	28.56
6.33724216831843	0.72	13.76
1.16115090926274	0.19	3.3
13.1611509092627	0.88	28.12
14.4685210829577	0.74	25.04
15.2518119729938	0.73	24.73
14.7212463990472	0.86	27.51
11.0	0.86	26.65
2.65757731917779	0.61	17.06
20.6777807052661	0.74	28.75
19.5228787452803	0.73	28.54
15.8538719643218	0.73	28.33
13.5086383061657	0.68	26.58
23.1426675035687	0.74	28.68
17.8860566476932	0.86	30.97
2.49485002168009	0.53	8.44
3.0268721464003	0.42	11.0
7.63827216398241	0.69	13.2
7.36653154442041	0.64	14.79
9.88605664769316	0.7	23.73
16.602059991328	0.71	24.22
13.0	0.71	23.99
13.2076083105017	0.71	24.13
15.1191864077192	0.72	24.35
12.8860566476932	0.71	24.2
12.8538719643218	0.71	24.17
13.4948500216801	0.71	24.05
14.3279021420643	0.71	24.2
13.2839966563652	0.71	24.15
9.52287874528034	0.92	21.22
16.1249387366083	0.78	50.79
18.6777807052661	0.9	52.48
1.92081875395238	0.41	6.08
15.0222763947112	0.77	29.31
11.0457574905607	0.56	20.61
19.6197887582884	0.82	44.3
21.3187587626244	0.56	54.3
11.3565473235138	0.75	44.23
11.3565473235138	0.8	52.04
13.9586073148418	0.64	15.31
14.2596373105058	0.64	15.93
15.1366771398795	0.67	15.99
16.0555173278498	0.68	24.65
19.4814860601221	0.7	25.37
55.7447274948967	0.73	47.61
14.3187587626244	0.81	18.72
61.397940008672	0.74	65.24
35.4685210829577	0.97	60.99
5.31875876262441	0.46	13.28
31.1549019599857	0.74	63.96
17.2291479883579	0.85	46.92
18.9586073148418	0.88	51.84
12.7212463990472	0.72	28.99
12.4089353929735	0.88	30.86
18.7695510786217	0.73	110.77
11.130768280269	0.84	111.2
18.8239087409443	0.7	28.9
14.7695510786217	0.66	25.78
15.6382721639824	0.9	29.76
6.36653154442041	0.79	32.39
7.11918640771921	0.79	35.37
7.06550154875643	0.84	29.52
6.52287874528034	0.85	33.15
2.88605664769316	0.63	17.61
9.42021640338319	0.66	23.58
20.6575773191778	0.74	32.68
19.4202164033832	0.74	32.54
16.8860566476932	0.74	32.45
16.2596373105058	0.76	32.53
17.4089353929735	0.72	31.57
5.63827216398241	0.69	17.89
3.92081875395238	0.74	14.85
22.6197887582884	0.78	118.27
29.9208187539524	0.76	153.09
9.03151705144606	0.54	25.74
18.0409586076789	0.69	39.88
14.7695510786217	0.66	38.45
9.18045606445813	0.55	25.18
10.0969100130081	0.55	21.52
18.9586073148418	0.73	35.03
16.568636235841	0.67	31.6
15.3767507096021	0.54	25.18
2.69897000433602	0.26	4.11
1.82390874094432	0.18	3.26
9.50863830616573	0.81	13.82
7.95860731484177	0.79	12.68
18.6575773191778	0.8	66.4
8.05551732784983	0.8	13.62
9.53760200210104	0.81	12.93
10.3098039199715	0.69	52.46
8.25963731050576	0.61	11.05
6.08618614761628	0.75	12.05
10.6777807052661	0.81	21.03
19.2076083105017	0.84	35.95
16.5850266520292	0.65	28.66
20.1739251972992	0.74	34.64
3.95860731484178	0.56	19.01
5.72124639904717	0.68	19.07
10.267606240177	0.77	18.45
5.85387196432176	0.69	15.1
8.19382002601611	0.87	17.42
14.4559319556497	0.71	17.68
17.4089353929735	0.71	19.88
15.3187587626244	0.93	23.15
7.63827216398241	0.42	34.06
5.13667713987954	0.58	43.21
5.26760624017703	0.58	13.44
7.48148606012211	0.54	18.29
2.92081875395238	0.39	9.06
11.4948500216801	0.58	24.3
8.44369749923271	0.76	24.3
9.26760624017703	0.67	21.47
4.36653154442041	0.47	19.08
3.95860731484178	0.65	20.66
10.3767507096021	0.86	27.45
6.88605664769316	0.47	31.12
11.8860566476932	0.54	53.78
13.0	0.77	51.88
13.537602002101	0.81	69.52
10.8860566476932	0.68	20.52
13.7958800173441	0.71	24.21
11.698970004336	0.71	24.07
7.82390874094432	0.53	16.33
11.7447274948967	0.7	23.06
15.0809219076239	0.92	30.46
12.431798275933	0.73	24.87
3.72124639904717	0.61	16.43
106.431798275933	0.91	284.23
102.327902142064	0.89	320.74
21.4559319556497	0.64	78.99
3.69897000433602	0.56	17.98
7.65757731917779	0.52	26.99
16.3872161432803	0.68	59.08
7.02227639471115	0.72	28.76
19.0	0.62	69.84
16.1611509092627	0.8	59.82
42.2757241303992	0.81	90.3
32.8860566476932	0.89	70.92
4.19382002601611	0.61	28.52
14.7958800173441	0.77	76.68
30.9586073148418	0.89	76.33
31.568636235841	0.84	81.01
94.5086383061657	0.83	202.97
89.0969100130081	0.95	216.8
4.79588001734407	0.71	11.3
5.76955107862173	0.78	11.74
22.8538719643218	0.77	69.55
25.6197887582884	0.83	75.21
31.397940008672	0.71	81.43
22.7447274948967	0.85	78.06
11.1487416512809	0.58	49.53
22.698970004336	0.86	85.63
10.2924298239021	0.84	36.83
1.74472749489669	0.34	7.86
5.44369749923271	0.6	19.82
20.301029995664	0.64	29.53
15.7958800173441	0.65	26.83
15.1135092748275	0.9	22.53
5.27572413039921	0.59	22.53
4.55284196865778	0.77	25.35
12.2596373105058	0.79	20.45
14.2924298239021	0.83	21.52
12.2441251443275	0.67	19.42
3.31875876262441	0.46	12.5
12.7695510786217	0.67	19.5
11.3279021420643	0.85	23.03
8.52287874528034	0.68	18.29
11.8860566476932	0.83	22.36
12.6382721639824	0.69	19.96
13.0132282657338	0.69	19.27
12.6575773191778	0.69	17.84
6.1249387366083	0.64	17.38
7.92081875395237	0.63	24.11
12.8860566476932	0.62	33.6
4.45593195564972	0.4	16.9
13.8860566476932	0.81	24.29
11.0809219076239	0.6	32.35
24.5228787452803	0.9	50.39
26.602059991328	0.84	52.75
8.76955107862173	0.72	61.48
14.1938200260161	0.87	83.64
29.1938200260161	0.96	68.94
30.2365720064371	0.9	74.14
4.92081875395237	0.63	15.2
5.49485002168009	0.55	23.03
5.53760200210104	0.7	18.29
10.9586073148418	0.79	72.75
16.6382721639824	0.64	168.83
5.25963731050576	0.43	17.03
11.1611509092627	0.65	28.61
9.60205999132796	0.63	27.0
6.92081875395237	0.78	43.16
7.17392519729917	0.7	51.85
14.7212463990472	0.71	20.01
13.2076083105017	0.69	22.85
13.3565473235138	0.92	27.56
6.13667713987954	0.65	26.11
5.65757731917779	0.71	30.44
5.24412514432751	0.54	25.85
10.6777807052661	0.7	42.61
3.10790539730952	0.55	23.04
8.67778070526608	0.56	15.75
13.7212463990472	0.66	20.44
11.2006594505464	0.58	19.89
9.76955107862173	0.53	22.62
8.1249387366083	0.5	21.64
10.301029995664	0.66	22.6
70.0861861476163	0.84	124.79
84.8239087409443	0.79	127.65
2.74472749489669	0.46	43.54
14.1938200260161	0.65	96.25
6.17392519729917	0.55	68.94
17.6777807052661	0.69	27.06
20.0	0.67	27.5
11.431798275933	0.52	20.3
15.9586073148418	0.69	26.4
19.568636235841	0.68	28.51
15.0	0.61	22.09
16.7695510786217	0.58	23.6
8.88605664769316	0.63	78.14
14.431798275933	0.71	131.54
4.61978875828839	0.72	21.57
5.35654732351381	0.75	15.85
6.67778070526608	0.73	29.05
12.1135092748275	0.71	36.88
4.0268721464003	0.65	17.45
16.5086383061657	0.77	26.86
16.1487416512809	0.77	32.3
5.2839966563652	0.69	17.25
6.0	0.7	17.5
2.82390874094432	0.48	9.66
2.79588001734407	0.41	12.99
6.95860731484177	0.65	11.74
7.74472749489669	0.67	11.46
5.11918640771921	0.6	9.58
7.85387196432176	0.67	11.45
7.39794000867204	0.59	11.83
3.14874165128092	0.43	16.6
6.42021640338319	0.5	35.1
4.53760200210104	0.58	27.75
2.05551732784983	0.46	16.2
6.0	0.62	18.56
2.30980391997149	0.3	9.96
5.72124639904717	0.51	23.77
4.72124639904717	0.43	6.5
8.69897000433602	0.77	44.84
8.18045606445813	0.92	26.55
8.95860731484177	0.77	19.36
38.2839966563652	0.82	81.53
32.7958800173441	0.93	83.11
28.2291479883579	0.86	68.7
9.46852108295774	0.66	52.98
7.95860731484177	0.74	46.66
7.74472749489669	0.77	19.29
20.602059991328	0.69	66.11
5.46852108295774	0.73	28.56
10.4685210829577	0.83	66.47
1.17392519729917	0.34	10.39
10.6575773191778	0.64	13.48
4.92081875395237	0.44	10.6
13.2218487496164	0.67	16.12
11.1366771398795	0.66	15.9
11.4559319556497	0.67	16.05
11.8538719643218	0.66	15.76
11.3665315444204	0.66	15.76
6.76955107862173	0.56	13.49
8.67778070526608	0.6	14.5
10.5228787452803	0.66	15.83
11.2291479883579	0.67	16.06
11.130768280269	0.67	16.2
8.0	0.78	13.21
9.95860731484177	0.69	46.41
14.3098039199715	0.73	64.37
16.2218487496164	0.83	29.2
22.7447274948967	0.85	41.66
19.0506099933551	0.85	40.16
22.397940008672	0.86	40.49
20.9586073148418	0.73	30.76
21.6575773191778	0.9	34.3
21.8239087409443	0.7	37.14
10.2291479883579	0.84	15.12
1.00436480540245	0.25	5.03
7.79588001734407	0.62	15.48
23.6197887582884	0.7	30.62
12.8239087409443	0.75	24.72
18.4089353929735	0.72	80.83
12.6575773191778	0.88	56.94
12.4685210829577	0.67	52.45
7.43179827593301	0.69	29.12
9.30102999566398	0.78	23.26
14.5086383061657	0.89	49.63
22.2518119729938	0.64	40.33
16.6197887582884	0.6	37.38
14.8860566476932	0.56	33.73
18.0222763947112	0.79	44.9
153.259637310506	0.75	290.9
158.356547323514	0.75	338.2
28.7695510786217	0.89	78.94
25.2146701649892	0.7	71.19
25.7958800173441	0.85	71.12
13.1804560644581	0.74	54.66
8.92081875395237	0.9	31.67
12.8538719643218	0.82	56.91
11.6382721639824	0.89	45.56
17.9208187539524	0.72	37.96
13.4685210829577	0.67	34.87
16.8239087409443	0.83	35.56
21.9586073148418	0.72	51.84
25.4814860601221	0.61	58.44
24.8239087409443	0.77	54.92
4.25963731050576	0.58	16.22
14.6382721639824	0.58	26.26
8.31875876262441	0.68	19.65
2.0	0.49	17.18
2.82390874094432	0.55	13.67
145.677780705266	0.95	348.6
136.148741651281	0.94	420.51
26.5086383061657	0.69	90.0
24.4559319556497	0.83	103.45
18.0409586076789	0.82	32.01
15.9208187539524	0.88	32.67
12.4948500216801	0.71	29.84
13.9586073148418	0.83	29.07
16.3372421683184	0.84	34.24
15.9586073148418	0.83	28.38
9.69897000433602	0.63	17.72
4.55284196865778	0.59	9.45
1.72124639904717	0.15	2.57
10.4559319556497	0.64	36.64
11.7958800173441	0.79	33.31
8.58502665202918	0.81	29.81
3.2839966563652	0.5	18.15
14.6575773191778	0.8	54.67
6.72124639904717	0.63	33.96
8.4089353929735	0.53	32.59
6.79588001734407	0.51	31.65
5.23657200643706	0.64	36.49
17.8239087409443	0.85	62.87
9.95860731484177	0.64	39.55
50.9586073148418	0.85	180.72
68.568636235841	0.84	217.91
27.8239087409443	0.75	42.01
31.1870866433571	0.95	51.49
3.55284196865778	0.42	7.21
3.55284196865778	0.43	7.27
3.49485002168009	0.44	15.83
11.7447274948967	0.63	39.86
10.0	0.77	47.43
63.6575773191778	0.64	169.04
13.4089353929735	0.69	57.48
23.4948500216801	0.7	74.21
52.0861861476163	0.8	191.29
20.0969100130081	0.8	68.68
6.15490195998574	0.6	16.23
12.3467874862247	0.63	29.19
12.267606240177	0.63	28.31
9.63827216398241	0.77	31.75
13.6197887582884	0.68	27.32
14.7695510786217	0.67	26.0
15.1135092748275	0.66	30.15
79.4089353929735	0.98	119.13
79.3279021420643	0.98	120.1
14.8860566476932	0.72	62.23
16.2218487496164	0.76	60.64
16.0655015487564	0.71	22.58
13.5528419686578	0.68	21.86
14.4559319556497	0.7	22.52
9.48148606012211	0.58	12.8
11.0087739243075	0.64	14.04
7.04575749056067	0.58	12.66
4.17392519729917	0.46	10.02
9.60205999132796	0.63	13.8
10.2365720064371	0.64	13.99
10.7447274948967	0.64	14.08
13.0861861476163	0.9	41.18
10.3279021420643	0.82	35.42
16.9586073148418	0.91	43.86
24.0969100130081	0.73	67.58
25.2596373105058	0.88	61.71
8.92081875395237	0.63	11.36
11.0177287669604	0.65	12.95
8.56863623584101	0.64	12.82
